CB33987;|Otterbox Cable 3 en 1 USB a Lightning USB-C Micro USB 1m -  Negro|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;5;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/otterbox-cable-3-en-1-usb-a-lightning-usb-c-micro-usb-1m-negro/;no;19.9
CB33761;|Cable USB-C con conector Lightning Belkin|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;7;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/cable-usb-c-con-conector-lightning-belkin/;no;28.9
CB33940;|Otterbox Cable 3 en 1 USB a Lightning USB-C Micro USB 1m Blanco|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;2;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/otterbox-cable-3-en-1-usb-a-lightning-usb-c-micro-usb-1m-blanco/;no;19.9
CB34188;|Cable Belkin USB-C - Lightning 1,2 m |;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;68;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/cable-belkin-usb-c-lightning-12-m/;no;29.9
CB33798;|Cable Apple USB-C a Lightning (1M)|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;7;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/cable-apple-usb-c-a-lightning-1m/;no;24.9
CB34683;|Cable OtterBox Premium USB-C / Lightning 2M|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;23;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/cable-otterbox-premium-usb-c-lightning-2m/;no;31.9
CB35882;|Cable metálico USB-C - Lightning (1m) Aiino Helmet|;24.9;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;98;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/cable-metalico-usb-c-lightning-1m-aiino-helmet/;si;34.9
CB35774;|Cable QDOS PowerMotion Lightning to USB-C |;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cable de carga USB : Lightning|;;3;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cable-de-carga-usb/lightning/cable-qdos-powermotion-lightning-to-usb-c/;no;14.9
CB30991;|Cargador de pared doble GaN USB-C PD BOOST-CHARGE de 63 W|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared|;;1;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/cargador-de-pared-doble-gan-usb-c-pd-boost-charge-de-63-w/;no;59.9
CB33248;|Cargador Dual de pared 12W x2 USB-A  blanco, Belkin by playa|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared|;;2;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/cargador-dual-de-pared-12w-x2-usb-a-blanco-belkin-by-playa/;no;19.9
CB30989;|30W USB-C Belkin Cargador|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared|;;12;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/30w-usb-c-belkin-cargador/;no;39.9
CB24411;|Cargador iPhone Aiino|;6;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPad|;;1;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/ipad/cargador-iphone-aiino/;si;16.9
CB30840;|Adaptador de corriente iPad 12W USB Apple|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPad|;;23;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/ipad/adaptador-de-corriente-ipad-12w-usb-apple/;no;24.9
CB34304;|Cargador GaN de 108 W con 4 puertos Belkin|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPad|;;11;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/ipad/cargador-gan-de-108-w-con-4-puertos-belkin/;no;71.9
CB34682;|Cargador Dual OtterBox Wall Charger (USB-C 30W + USB-C 20W)|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPad|;;3;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/ipad/cargador-dual-otterbox-wall-charger-usb-c-30w-usb-c-20w/;no;39.9
CB31349;|Adaptador corriente Apple USB-C 20W|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPhone, iPod|;;700;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/iphone-ipod/adaptador-corriente-apple-usb-c-20w/;no;25
CB32003;|Adaptador corriente Aiino USB-C 20w |;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPhone, iPod|;;6;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/iphone-ipod/adaptador-corriente-aiino-usb-c-20w/;no;19.9
CB26456;|Aiino Travel Adapter|;14;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPhone, iPod|;;8;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/iphone-ipod/aiino-travel-adapter/;si;24.9
CB33874;|Cargador 2 USB-C Belkin 40W|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPhone, iPod|;;1;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/iphone-ipod/cargador-2-usb-c-belkin-40w/;no;29.9
CB34744;|Cargador de pared USB-C PD 3.0 PPS de 25 W + cable USB-C a Lightning Belkin|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPhone, iPod|;;4;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/iphone-ipod/cargador-de-pared-usb-c-pd-30-pps-de-25-w-cable-usb-c-a-lightning-belkin/;no;34.9
CB36374;|Cargardor 20W USB-C Belkin|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Cargador de pared : iPhone, iPod|;;654;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/cargador-de-pared/iphone-ipod/cargardor-20w-usb-c-belkin/;no;24.9
CB19593;|Adaptador Apple Lightning a Digital AV|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Convertidores de carga y datos|;;1;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/convertidores-de-carga-y-datos/adaptador-apple-lightning-a-digital-av/;no;59
CB19591;|Adaptador Apple Lightning a USB Camara|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Convertidores de carga y datos|;;5;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/convertidores-de-carga-y-datos/adaptador-apple-lightning-a-usb-camara/;no;39
CB23321;|Adaptador Apple Lightning a Lector Tarjetas SD|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Convertidores de carga y datos|;;5;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/convertidores-de-carga-y-datos/adaptador-apple-lightning-a-lector-tarjetas-sd/;no;39
CB27363;|Adaptador USB-C a lector tarjetas SD|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Convertidores de carga y datos|;;3;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/convertidores-de-carga-y-datos/adaptador-usb-c-a-lector-tarjetas-sd/;no;45
CB23535;|Adaptador Apple de conector Lightning a USB 3 para cámaras|;;|Accesorios : Para iPhone o iPad : Carga, Bases, Cables : Convertidores de carga y datos|;;1;https://tienda.bananacomputer.com/accesorios/ios/carga-bases-cables/convertidores-de-carga-y-datos/adaptador-apple-de-conector-lightning-a-usb-3-para-camaras/;no;49
CB25649;|Cargador coche QDOS Shareport con extensión hub Usb|;14.9;|Accesorios : Para iPhone o iPad : Coche : Cargador en ruta|;;3;https://tienda.bananacomputer.com/accesorios/ios/coche/cargador-en-ruta/cargador-coche-qdos-shareport-con-extension-hub-usb/;si;29.9
CB34570;|Cargador Coche (USB-A / USB-C) 78W Aiino Willy|;;|Accesorios : Para iPhone o iPad : Coche : Cargador en ruta : Otros|;;10;https://tienda.bananacomputer.com/accesorios/ios/coche/cargador-en-ruta/otros/cargador-coche-usb-a-usb-c-78w-aiino-willy/;no;39.9
CB25457;|Cargador coche x2 USB 4,8A Aiino|;;|Accesorios : Para iPhone o iPad : Coche : Cargador en ruta : Universal|;;1;https://tienda.bananacomputer.com/accesorios/ios/coche/cargador-en-ruta/universal/cargador-coche-x2-usb-48a-aiino/;no;18.9
CB32757;|Peana coche iPhone MagSafe OtterBox  |;19.99;|Accesorios : Para iPhone o iPad : Coche : Sujetar el dispositivo|;;32;https://tienda.bananacomputer.com/accesorios/ios/coche/sujetar-el-dispositivo/peana-coche-iphone-magsafe-otterbox/;si;24.9
CB29678;|DJI Mavic Mini Bolso|;19;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;1;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/dji-mavic-mini-bolso/;si;34.9
CB27609;|Kit de accesorios Mavic 2 Fly More de DJI|;139;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;1;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/kit-de-accesorios-mavic-2-fly-more-de-dji/;si;379
CB25465;|Cargador baterías DJI Mavic|;19;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;2;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/cargador-baterias-dji-mavic/;si;45
CB25632;|Bandolera DJI Spark / Mavic|;29;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;2;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/bandolera-dji-spark-mavic/;si;69
CB25633;|Bolsa para los accesorios del Drone Spark DJI Part20 |;4.9;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;2;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/bolsa-para-los-accesorios-del-drone-spark-dji-part20/;si;10.9
CB31971;|Bolso para DJI Mini Azul / Amarillo|;19;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;1;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/bolso-para-dji-mini-azul-amarillo/;si;41.9
CB31970;|Bolso para DJI Mini Negro|;19;|Accesorios : Para iPhone o iPad : Drone : Accesorios Drone|;;1;https://tienda.bananacomputer.com/accesorios/ios/drone/accesorios-drone/bolso-para-dji-mini-negro/;si;41.9
CB28655;|DJI Osmo Action Part 8 Camera Frame Kit|;19;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo|;;3;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/dji-osmo-action-part-8-camera-frame-kit/;si;35.9
CB35040;|LUMEE - Luz de Estudio Clip  - Negra|;16.99;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo|;;8;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/lumee-luz-de-estudio-clip-negra/;si;19.9
CB35508;|Joby Telepod Mobile|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo|;;5;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/joby-telepod-mobile/;no;64.9
CB35507;|Tripode Joby GripTight GorillaPod Pro 2 para iPad|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo|;;4;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripode-joby-griptight-gorillapod-pro-2-para-ipad/;no;99.9
CB24292;|Cámara 360º Insta 360 Nano para iPhone|;99;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Cámaras|;;1;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/camaras/camara-360-insta-360-nano-para-iphone/;si;269
CB32292;|Soporte Olloclip Pivot Hand grip for iPhone - red/black|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Disparadores automáticos|;;3;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/disparadores-automaticos/soporte-olloclip-pivot-hand-grip-for-iphone-redblack/;no;16.9
CB27399;|Panoclip Lente 360º para iPhone X / XS |;9;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Objetivos y lentes|;;1;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/objetivos-y-lentes/panoclip-lente-360-para-iphone-x-xs/;si;54.9
CB29440;|Empuñadura trípode Osmo Mobile 3|;9;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Tripodes y soportes foto|;;7;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripodes-y-soportes-foto/empunadura-tripode-osmo-mobile-3/;si;19
CB32193;|DJI Osmo Mobile 4 Magnetic Phone Clamp|;9;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Tripodes y soportes foto|;;8;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripodes-y-soportes-foto/dji-osmo-mobile-4-magnetic-phone-clamp/;si;22
CB32196;|Tripode Joby Kit GripTight Action|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Tripodes y soportes foto|;;12;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripodes-y-soportes-foto/tripode-joby-kit-griptight-action/;no;49.9
CB27815;|Miggo Splat Flexible Tripode 3N1 azul|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Tripodes y soportes foto|;;3;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripodes-y-soportes-foto/miggo-splat-flexible-tripode-3n1-azul/;no;29.3
CB33267;|Tripode MagSafe con seguimiento Belkin|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Tripodes y soportes foto|;;23;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripodes-y-soportes-foto/tripode-magsafe-con-seguimiento-belkin/;no;54.9
CB35506;|Joby Creator Kit|;;|Accesorios : Para iPhone o iPad : Fotografía y Vídeo : Tripodes y soportes foto|;;3;https://tienda.bananacomputer.com/accesorios/ios/fotografia-y-video/tripodes-y-soportes-foto/joby-creator-kit/;no;89.9
CB32188;|Aiino HeroPad Bluetooth Game Controller|;;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Juguetes|;;2;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/juguetes/aiino-heropad-bluetooth-game-controller/;no;59.9
CB32205;|Mando Bluetooth SteelSeries Nimbus + Soporte Movil Universal|;;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Juguetes|;;6;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/juguetes/mando-bluetooth-steelseries-nimbus-soporte-movil-universal/;no;89.9
CB31984;|Humidificador VOCOlinc Mistflow Smart Humidifier|;59;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Otros|;;4;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/otros/humidificador-vocolinc-mistflow-smart-humidifier/;si;64.9
CB33877;|SteelSeries Nimbus + Controlador de juego inalámbrico con soporte iPhone AppArcade|;;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Otros|;;7;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/otros/steelseries-nimbus-controlador-de-juego-inalambrico-con-soporte-iphone-apparcade/;no;89.9
CB35510;|Enchufe inteligente Meross (Pack de 2 unidades)|;;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Otros|;;1;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/otros/enchufe-inteligente-meross-pack-de-2-unidades/;no;39.9
CB32203;|Candado Apertura Biométrica Lexon Nomaday Lock|;29.9;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Vigilancia y Seguridad|;;1;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/vigilancia-y-seguridad/candado-apertura-biometrica-lexon-nomaday-lock/;si;49.9
CB31020;|VOCOlinc Smart Contact Sensor Puertas y Ventanas Pack x2|;;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Vigilancia y Seguridad|;;5;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/vigilancia-y-seguridad/vocolinc-smart-contact-sensor-puertas-y-ventanas-pack-x2/;no;44.9
CB31021;|VOCOlinc Smart Contact Sensor Puertas y Ventanas |;;|Accesorios : Para iPhone o iPad : Hogar, Domotica, Juguetes, Mascotas : Vigilancia y Seguridad|;;3;https://tienda.bananacomputer.com/accesorios/ios/hogar-domotica-juguetes-mascotas/vigilancia-y-seguridad/vocolinc-smart-contact-sensor-puertas-y-ventanas/;no;24.9
CB31904;|Toallitas Limpia Pantalla Desinfectante de Microfibra Caja de 75 unidades|;4.95;|Accesorios : Para iPhone o iPad : Limpieza de dispositivos|;;6;https://tienda.bananacomputer.com/accesorios/ios/limpieza-de-dispositivos/toallitas-limpia-pantalla-desinfectante-de-microfibra-caja-de-75-unidades/;si;9.9
CB32409;|Tripode Joby GripTight GorillaPod Pro for 7-10 inch iPad|;58.41;|Accesorios : Para iPhone o iPad : Peanas y soportes|;;12;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/tripode-joby-griptight-gorillapod-pro-for-7-10-inch-ipad/;si;64.9
CB35845;|Stand + Hub USB-C (HDMI / 1x USB-A / 1x USB-C / 3,5mm / Lector Micro SD - SD) Satechi|;89;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas iPad|;;6;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-ipad/stand-hub-usb-c-hdmi-1x-usb-a-1x-usb-c-35mm-lector-micro-sd-sd-satechi/;si;109.9
CB27655;|iKlip Xpand Mini universal|;29.9;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas iPhone|;;2;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-iphone/iklip-xpand-mini-universal/;si;38.9
CB34259;|SOPORTE PARA BICICLETA IOTTIE ACTIVE EDGE GO|;14.9;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas iPhone|;;15;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-iphone/soporte-para-bicicleta-iottie-active-edge-go/;si;49.9
CB35041;|DECODED Cartera Magsafe Stand Sleeve Negra|;29.9;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas iPhone|;;6;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-iphone/decoded-cartera-magsafe-stand-sleeve-negra/;si;39.9
CB36052;|Soporte MagSafe iPhone para MacBook Belkin - Negro|;;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas iPhone|;;15;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-iphone/soporte-magsafe-iphone-para-macbook-belkin-negro/;no;47.9
CB36053;|Soporte MagSafe iPhone para MacBook Belkin - Blanco|;;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas iPhone|;;9;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-iphone/soporte-magsafe-iphone-para-macbook-belkin-blanco/;no;47.9
CB35430;|Soporte plegable Satechi - Gris Espacial|;;|Accesorios : Para iPhone o iPad : Peanas y soportes : Peanas para iPad e iPhone|;;2;https://tienda.bananacomputer.com/accesorios/ios/peanas-y-soportes/peanas-para-ipad-e-iphone/soporte-plegable-satechi-gris-espacial/;no;34.9
CB35038;|WITHINGS Sensor de Sueño|;119;|Accesorios : Para iPhone o iPad : Salud, Deporte : salud|;;4;https://tienda.bananacomputer.com/accesorios/ios/salud-deporte/salud/withings-sensor-de-sueno/;si;129.95
CB23810;|Adaptador Apple Lightning a Jack 3,5mm  |;;|Accesorios : Para iPhone o iPad : Sonido, Música|;;4;https://tienda.bananacomputer.com/accesorios/ios/sonido-musica/adaptador-apple-lightning-a-jack-35mm/;no;9
CB27362;|Adaptador USB-C a 3,5MM|;;|Accesorios : Para iPhone o iPad : Sonido, Música|;;7;https://tienda.bananacomputer.com/accesorios/ios/sonido-musica/adaptador-usb-c-a-35mm/;no;10
CB18532;|Interface iRig MIDI para iPod / iPhone / iPad|;6;|Accesorios : Para iPhone o iPad : Sonido, Música : Interface MIDI|;;2;https://tienda.bananacomputer.com/accesorios/ios/sonido-musica/interface-midi/interface-irig-midi-para-ipod-iphone-ipad/;si;49.9
CB29841;|Apple Smart Keyboard Folio iPad Pro 12´9 (2020)|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton|;;8;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/apple-smart-keyboard-folio-ipad-pro-129-2020/;no;249
CB34276;|Lapiz Zagg - Pro Stylus Black/Grey|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Lapices, Pencil|;;18;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/lapices-pencil/lapiz-zagg-pro-stylus-blackgrey/;no;79.9
CB36095;|Puntas x4 Zagg Pro Stylus|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Lapices, Pencil|;;1;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/lapices-pencil/puntas-x4-zagg-pro-stylus/;no;12.9
CB23658;|Puntas para Apple Pencil (x4)|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Lapices, Pencil : Pencil de Apple|;;29;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/lapices-pencil/pencil-de-apple/puntas-para-apple-pencil-x4/;no;24.9
CB27352;|Apple Pencil (2ª Geneneracion)|;129.9;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Lapices, Pencil : Pencil de Apple|;;44;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/lapices-pencil/pencil-de-apple/apple-pencil-2-geneneracion/;si;135
CB35628;|Adaptador Apple USB-C a Apple Pencil|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Lapices, Pencil : Pencil de Apple|;;20;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/lapices-pencil/pencil-de-apple/adaptador-apple-usb-c-a-apple-pencil/;no;10
CB32426;|Teclado bluetooth Logitech Keys To Go - Azul|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Teclados inalambricos|;;1;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/teclados-inalambricos/teclado-bluetooth-logitech-keys-to-go-azul/;no;69.9
CB32425;|Teclado bluetooth Logitech Keys To Go - Rosa|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Teclados inalambricos|;;1;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/teclados-inalambricos/teclado-bluetooth-logitech-keys-to-go-rosa/;no;69.9
CB29840;|Apple Smart Keyboard Folio iPad Pro 11 (2020)|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Teclados inalambricos|;;2;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/teclados-inalambricos/apple-smart-keyboard-folio-ipad-pro-11-2020/;no;219
CB32550;|Apple Magic Keyboard iPad Pro 12´9 - Blanco (modelo 2021 M1)|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Teclados inalambricos|;;3;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/teclados-inalambricos/apple-magic-keyboard-ipad-pro-129-blanco-modelo-2021-m1/;no;399
CB29839;|Apple Smart Keyboard iPad 7ª / iPad Air (2019) |;189.9;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Teclados inalambricos|;;6;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/teclados-inalambricos/apple-smart-keyboard-ipad-7-ipad-air-2019/;si;199
CB35614;|Apple Magic Keyboard Folio iPad 10ª Gen|;;|Accesorios : Para iPhone o iPad : Teclado, Lapices, Raton : Teclados inalambricos|;;12;https://tienda.bananacomputer.com/accesorios/ios/teclado-lapices-raton/teclados-inalambricos/apple-magic-keyboard-folio-ipad-10-gen/;no;299
CB36235;|Protector cristal para cámara aiino Oblò - iPhone 14 / 14 Plus|;;|Accesorios : Para iPhone o iPad : Varios|;;16;https://tienda.bananacomputer.com/accesorios/ios/varios/protector-cristal-para-camara-aiino-oblo-iphone-14-14-plus/;no;12.9
CB36236;|Protector cristal para cámara aiino Oblò - iPhone 14 Pro /14 Pro Max|;;|Accesorios : Para iPhone o iPad : Varios|;;21;https://tienda.bananacomputer.com/accesorios/ios/varios/protector-cristal-para-camara-aiino-oblo-iphone-14-pro-14-pro-max/;no;12.9
CB35620;|Apple TV 4K Wifi + Ethernet 128GB|;;|Apple TV : Apple TV 2022|;;19;https://tienda.bananacomputer.com/tv/2022-octubre/apple-tv-4k-wifi-ethernet-128gb/;no;189
CB35619;|Apple TV 4K Wifi 64GB|;;|Apple TV : Apple TV 2022|;;14;https://tienda.bananacomputer.com/tv/2022-octubre/apple-tv-4k-wifi-64gb/;no;169
CB32202;|Altavoz Bluetooth Lexon Mino+ - Light Blue|;;|Audio : Altavoces : Altavoces multifuncionales|;;1;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-bluetooth-lexon-mino-light-blue/;no;29.9
CB32200;|Altavoz Bluetooth Lexon Mino+ - Dark Blue |;;|Audio : Altavoces : Altavoces multifuncionales|;;2;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-bluetooth-lexon-mino-dark-blue/;no;29.9
CB32869;|Altavoz Inalámbrico Fresh n Rebel Rockox Bold S - Azul|;;|Audio : Altavoces : Altavoces multifuncionales|;;2;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-inalambrico-fresh-n-rebel-rockox-bold-s-azul/;no;49.9
CB31646;|Rockbox BOLD X Misty Mint altavoz|;55;|Audio : Altavoces : Altavoces multifuncionales|;;2;https://tienda.bananacomputer.com/music/altavoces/basicos/rockbox-bold-x-misty-mint-altavoz/;si;79.9
CB32866;|Altavoz Inalámbrico Fresh n Rebel Rockox Bold S - Gris|;;|Audio : Altavoces : Altavoces multifuncionales|;;1;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-inalambrico-fresh-n-rebel-rockox-bold-s-gris/;no;49.9
CB33950;|Altavoz Nilox negro 6w Bluetooth|;;|Audio : Altavoces : Altavoces multifuncionales|;;5;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-nilox-negro-6w-bluetooth/;no;19.9
CB35543;|Altavoz inalámbrico Ultimate Ears Wonderboom 3 - Rosa|;79.9;|Audio : Altavoces : Altavoces multifuncionales|;;2;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-inalambrico-ultimate-ears-wonderboom-3-rosa/;si;97.9
CB35545;|Altavoz inalámbrico Ultimate Ears Wonderboom 3 - Azul|;79.9;|Audio : Altavoces : Altavoces multifuncionales|;;6;https://tienda.bananacomputer.com/music/altavoces/basicos/altavoz-inalambrico-ultimate-ears-wonderboom-3-azul/;si;97.9
